Palabras de 3 caracteres
Casos encontrados: 27
Simbolo = ABACBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBABBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBBABBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBABBA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCBBAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBCACCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCACCC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BBCACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCABBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCABCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAACAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCABBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AAABBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABCBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBABCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACABCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACCBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABCBA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CACABCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCBBBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACABCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACABCA  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCCBBBA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AAABBAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CAACACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCAACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AAAABAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCABCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CAACABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCABCA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBABCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABACAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACABBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACCCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBABCCC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BACABBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCCCBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBBAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABBBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCCCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCAACCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACACBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCCBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCCBBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CBBCAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AAAABBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBBBC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCCCCCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CACABAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCBCC  cantidad de apariciones = 6.0   probabilidad = 0.004201680672268907  Cantidad informacion = 4.981075425895446 unidades de orden 3
Simbolo = BBBCBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBBBA  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BCAACBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACACBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCCBCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCABAA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CACBCCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AAAABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBCABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BCCABAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CACBCCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AAAABCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACCAA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBABCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAACCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCABCA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AABACBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABACBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CAABBCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBCCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBACACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCCAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCACAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBBCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AABAABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCBCAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCACAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABACCA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBCCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBCCCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBCCCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCACABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCCCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABAACC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BBCCABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCABB  cantidad de apariciones = 4.0   probabilidad = 0.0028011204481792717  Cantidad informacion = 5.350145672323987 unidades de orden 3
Simbolo = BBCCABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ABBBACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = ABBBCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCAABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCBBCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCBBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCBBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCCBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBCCAAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BCBCACC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BCBCACB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBCCAAA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CBBABAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CBBABAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBABB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = ABBBABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ABBBCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCAAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCCCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACABCB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BABCCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBBAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACAACBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACAACBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAAABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAAABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABCACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABCACC  cantidad de apariciones = 4.0   probabilidad = 0.0028011204481792717  Cantidad informacion = 5.350145672323987 unidades de orden 3
Simbolo = ABBBABA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CBCBBAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBABCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBABCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCBCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABBBBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACAACCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACAACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAAAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABCABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABCABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABCABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACBCCBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBBBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBABAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABBBCA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCACACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCACACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCACACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACBCCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCCBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCCBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBCCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACBCCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACAACAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACAACAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAACABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAACABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABAAAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AABBBAA  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCCCABB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBCAAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBCBCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCBCBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BCBBACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AACACCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCABACB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BAACBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAACBBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAACBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABCBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
